Timestamp,Year,Month,Season,DayOfWeek,WeekDay,Hour,Holiday,Weather,SpecialEvent,CustomerCount,Orders,Revenue,StaffingLevel
2019-07-12 20:00:00,2019,7,Summer,5,Friday,20,No Holiday,Cloudy,None,60,41,625.6,10
2019-07-12 21:00:00,2019,7,Summer,5,Friday,21,No Holiday,Sunny,None,64,43,651.9,11
2019-07-12 22:00:00,2019,7,Summer,5,Friday,22,No Holiday,Sunny,None,29,22,347.82,8
2019-07-12 23:00:00,2019,7,Summer,5,Friday,23,No Holiday,Sunny,None,33,25,380.99,6
2019-07-13 00:00:00,2019,7,Summer,6,Saturday,0,No Holiday,Sunny,None,12,7,96.53,6
2019-07-13 01:00:00,2019,7,Summer,6,Saturday,1,No Holiday,Cloudy,None,0,1,40.61,5
2019-07-13 02:00:00,2019,7,Summer,6,Saturday,2,No Holiday,Sunny,None,3,1,0,4
2019-07-13 03:00:00,2019,7,Summer,6,Saturday,3,No Holiday,Sunny,None,9,7,106.66,4
2019-07-13 04:00:00,2019,7,Summer,6,Saturday,4,No Holiday,Sunny,None,12,11,207.65,5
2019-07-13 05:00:00,2019,7,Summer,6,Saturday,5,No Holiday,Sunny,None,9,7,110.42,6
2019-07-13 06:00:00,2019,7,Summer,6,Saturday,6,No Holiday,Sunny,None,20,13,213.18,4
2019-07-13 07:00:00,2019,7,Summer,6,Saturday,7,No Holiday,Sunny,None,18,12,146.83,5
2019-07-13 08:00:00,2019,7,Summer,6,Saturday,8,No Holiday,Rainy,None,1,5,103.83,4
2019-07-13 09:00:00,2019,7,Summer,6,Saturday,9,No Holiday,Cloudy,None,0,3,81.95,6
2019-07-13 10:00:00,2019,7,Summer,6,Saturday,10,No Holiday,Sunny,None,17,11,175.72,5
2019-07-13 11:00:00,2019,7,Summer,6,Saturday,11,No Holiday,Sunny,None,40,28,422.3,7
2019-07-13 12:00:00,2019,7,Summer,6,Saturday,12,No Holiday,Sunny,None,45,31,449.15,8
2019-07-13 13:00:00,2019,7,Summer,6,Saturday,13,No Holiday,Sunny,None,34,24,361.53,8
2019-07-13 14:00:00,2019,7,Summer,6,Saturday,14,No Holiday,Cloudy,None,39,29,439.96,8
2019-07-13 15:00:00,2019,7,Summer,6,Saturday,15,No Holiday,Cloudy,None,4,4,50.79,5
2019-07-13 16:00:00,2019,7,Summer,6,Saturday,16,No Holiday,Sunny,None,14,11,171.57,6
2019-07-13 17:00:00,2019,7,Summer,6,Saturday,17,No Holiday,Cloudy,None,5,2,46.52,6
2019-07-13 18:00:00,2019,7,Summer,6,Saturday,18,No Holiday,Sunny,None,49,35,536.78,8
2019-07-13 19:00:00,2019,7,Summer,6,Saturday,19,No Holiday,Sunny,None,39,29,428.72,9
2019-07-13 20:00:00,2019,7,Summer,6,Saturday,20,No Holiday,Sunny,None,48,37,561.2,8
2019-07-13 21:00:00,2019,7,Summer,6,Saturday,21,No Holiday,Sunny,None,39,23,334.4,9
2019-07-13 22:00:00,2019,7,Summer,6,Saturday,22,No Holiday,Rainy,None,14,11,192.29,4
2019-07-13 23:00:00,2019,7,Summer,6,Saturday,23,No Holiday,Sunny,None,9,9,129.36,6
2019-07-14 00:00:00,2019,7,Summer,7,Sunday,0,No Holiday,Sunny,None,12,4,72.42,5
2019-07-14 01:00:00,2019,7,Summer,7,Sunday,1,No Holiday,Rainy,None,0,3,15.82,6
2019-07-14 02:00:00,2019,7,Summer,7,Sunday,2,No Holiday,Cloudy,None,0,4,50.5,4
2019-07-14 03:00:00,2019,7,Summer,7,Sunday,3,No Holiday,Cloudy,None,2,2,5.43,5
2019-07-14 04:00:00,2019,7,Summer,7,Sunday,4,No Holiday,Rainy,None,5,5,80.04,5
2019-07-14 05:00:00,2019,7,Summer,7,Sunday,5,No Holiday,Sunny,None,14,8,107.91,4
2019-07-14 06:00:00,2019,7,Summer,7,Sunday,6,No Holiday,Cloudy,None,11,12,197.89,6
2019-07-14 07:00:00,2019,7,Summer,7,Sunday,7,No Holiday,Cloudy,None,3,3,69.57,6
2019-07-14 08:00:00,2019,7,Summer,7,Sunday,8,No Holiday,Cloudy,None,13,4,73.94,4
2019-07-14 09:00:00,2019,7,Summer,7,Sunday,9,No Holiday,Cloudy,None,8,8,102.35,5
2019-07-14 10:00:00,2019,7,Summer,7,Sunday,10,No Holiday,Sunny,None,11,6,94.36,4
2019-07-14 11:00:00,2019,7,Summer,7,Sunday,11,No Holiday,Cloudy,None,28,19,265.64,8
2019-07-14 12:00:00,2019,7,Summer,7,Sunday,12,No Holiday,Sunny,None,35,25,352.92,7
2019-07-14 13:00:00,2019,7,Summer,7,Sunday,13,No Holiday,Sunny,None,39,27,384.72,8
2019-07-14 14:00:00,2019,7,Summer,7,Sunday,14,No Holiday,Sunny,None,41,29,430.04,6
2019-07-14 15:00:00,2019,7,Summer,7,Sunday,15,No Holiday,Rainy,None,8,6,80.93,4
2019-07-14 16:00:00,2019,7,Summer,7,Sunday,16,No Holiday,Sunny,None,19,16,230.21,4
2019-07-14 17:00:00,2019,7,Summer,7,Sunday,17,No Holiday,Sunny,None,25,15,222.63,4
2019-07-14 18:00:00,2019,7,Summer,7,Sunday,18,No Holiday,Sunny,None,49,35,558.31,7
2019-07-14 19:00:00,2019,7,Summer,7,Sunday,19,No Holiday,Rainy,None,34,24,387,7
2019-07-14 20:00:00,2019,7,Summer,7,Sunday,20,No Holiday,Sunny,None,48,33,516.88,9
2019-07-14 21:00:00,2019,7,Summer,7,Sunday,21,No Holiday,Cloudy,None,49,32,469.63,8
2019-07-14 22:00:00,2019,7,Summer,7,Sunday,22,No Holiday,Cloudy,None,6,5,57.21,5
2019-07-14 23:00:00,2019,7,Summer,7,Sunday,23,No Holiday,Sunny,None,8,4,83.56,5
2019-07-15 00:00:00,2019,7,Summer,1,Monday,0,No Holiday,Sunny,None,18,9,112.04,4
2019-07-15 01:00:00,2019,7,Summer,1,Monday,1,No Holiday,Cloudy,None,4,2,19.96,6
2019-07-15 02:00:00,2019,7,Summer,1,Monday,2,No Holiday,Rainy,None,4,4,74.19,4
2019-07-15 03:00:00,2019,7,Summer,1,Monday,3,No Holiday,Cloudy,None,12,7,98.05,6
2019-07-15 04:00:00,2019,7,Summer,1,Monday,4,No Holiday,Sunny,None,4,0,19.94,6
2019-07-15 05:00:00,2019,7,Summer,1,Monday,5,No Holiday,Cloudy,None,3,2,15.1,5
2019-07-15 06:00:00,2019,7,Summer,1,Monday,6,No Holiday,Sunny,None,17,14,201.25,5
2019-07-15 07:00:00,2019,7,Summer,1,Monday,7,No Holiday,Sunny,None,15,9,102,6
2019-07-15 08:00:00,2019,7,Summer,1,Monday,8,No Holiday,Cloudy,None,0,0,6.56,4
2019-07-15 09:00:00,2019,7,Summer,1,Monday,9,No Holiday,Sunny,None,13,6,38.84,5
2019-07-15 10:00:00,2019,7,Summer,1,Monday,10,No Holiday,Cloudy,None,14,8,96.39,6
2019-07-15 11:00:00,2019,7,Summer,1,Monday,11,No Holiday,Sunny,None,42,29,448.13,8
2019-07-15 12:00:00,2019,7,Summer,1,Monday,12,No Holiday,Cloudy,None,31,21,327.93,6
2019-07-15 13:00:00,2019,7,Summer,1,Monday,13,No Holiday,Sunny,None,38,27,398.78,8
2019-07-15 14:00:00,2019,7,Summer,1,Monday,14,No Holiday,Sunny,None,34,24,347.26,8
2019-07-15 15:00:00,2019,7,Summer,1,Monday,15,No Holiday,Cloudy,None,15,12,162.56,5
2019-07-15 16:00:00,2019,7,Summer,1,Monday,16,No Holiday,Sunny,None,23,16,223.04,5
2019-07-15 17:00:00,2019,7,Summer,1,Monday,17,No Holiday,Sunny,None,19,15,238.75,4
2019-07-15 18:00:00,2019,7,Summer,1,Monday,18,No Holiday,Rainy,None,35,25,339.49,8
2019-07-15 19:00:00,2019,7,Summer,1,Monday,19,No Holiday,Sunny,None,48,34,518.01,9
2019-07-15 20:00:00,2019,7,Summer,1,Monday,20,No Holiday,Rainy,None,40,28,443.83,8
2019-07-15 21:00:00,2019,7,Summer,1,Monday,21,No Holiday,Sunny,None,46,30,442.84,8
2019-07-15 22:00:00,2019,7,Summer,1,Monday,22,No Holiday,Sunny,None,20,14,225.34,5
2019-07-15 23:00:00,2019,7,Summer,1,Monday,23,No Holiday,Cloudy,None,7,4,65.32,4
2019-07-16 00:00:00,2019,7,Summer,2,Tuesday,0,No Holiday,Cloudy,None,13,7,128.11,4
2019-07-16 01:00:00,2019,7,Summer,2,Tuesday,1,No Holiday,Sunny,None,14,11,209.05,5
2019-07-16 02:00:00,2019,7,Summer,2,Tuesday,2,No Holiday,Sunny,None,8,7,125.11,6
2019-07-16 03:00:00,2019,7,Summer,2,Tuesday,3,No Holiday,Cloudy,None,13,8,73.79,4
2019-07-16 04:00:00,2019,7,Summer,2,Tuesday,4,No Holiday,Sunny,None,13,10,112.8,6
2019-07-16 05:00:00,2019,7,Summer,2,Tuesday,5,No Holiday,Sunny,None,10,6,89.91,6
2019-07-16 06:00:00,2019,7,Summer,2,Tuesday,6,No Holiday,Sunny,None,4,5,45.79,4
2019-07-16 07:00:00,2019,7,Summer,2,Tuesday,7,No Holiday,Sunny,None,17,16,246.44,5
2019-07-16 08:00:00,2019,7,Summer,2,Tuesday,8,No Holiday,Sunny,None,25,18,267.02,6
2019-07-16 09:00:00,2019,7,Summer,2,Tuesday,9,No Holiday,Sunny,None,2,1,44.74,6
2019-07-16 10:00:00,2019,7,Summer,2,Tuesday,10,No Holiday,Sunny,None,2,0,13.6,5
2019-07-16 11:00:00,2019,7,Summer,2,Tuesday,11,No Holiday,Sunny,None,39,28,403.08,7
2019-07-16 12:00:00,2019,7,Summer,2,Tuesday,12,No Holiday,Sunny,None,37,24,373.18,6
2019-07-16 13:00:00,2019,7,Summer,2,Tuesday,13,No Holiday,Cloudy,None,34,23,353.7,7
2019-07-16 14:00:00,2019,7,Summer,2,Tuesday,14,No Holiday,Sunny,None,33,21,314.66,8
2019-07-16 15:00:00,2019,7,Summer,2,Tuesday,15,No Holiday,Cloudy,None,0,2,19.35,5
2019-07-16 16:00:00,2019,7,Summer,2,Tuesday,16,No Holiday,Cloudy,None,6,3,60.8,6
2019-07-16 17:00:00,2019,7,Summer,2,Tuesday,17,No Holiday,Sunny,None,23,16,237.66,4
2019-07-16 18:00:00,2019,7,Summer,2,Tuesday,18,No Holiday,Cloudy,None,38,23,361.03,7
2019-07-16 19:00:00,2019,7,Summer,2,Tuesday,19,No Holiday,Sunny,None,43,29,431.07,7
2019-07-16 20:00:00,2019,7,Summer,2,Tuesday,20,No Holiday,Cloudy,None,27,18,264.25,8
2019-07-16 21:00:00,2019,7,Summer,2,Tuesday,21,No Holiday,Rainy,None,26,16,272.73,9
2019-07-16 22:00:00,2019,7,Summer,2,Tuesday,22,No Holiday,Sunny,None,21,14,229.9,6
2019-07-16 23:00:00,2019,7,Summer,2,Tuesday,23,No Holiday,Cloudy,None,4,0,8.75,5
2019-07-17 00:00:00,2019,7,Summer,3,Wednesday,0,No Holiday,Sunny,None,15,8,145.92,5
2019-07-17 01:00:00,2019,7,Summer,3,Wednesday,1,No Holiday,Sunny,None,7,2,23.34,4
2019-07-17 02:00:00,2019,7,Summer,3,Wednesday,2,No Holiday,Cloudy,None,0,2,69.56,4
2019-07-17 03:00:00,2019,7,Summer,3,Wednesday,3,No Holiday,Sunny,None,9,6,112.78,4
2019-07-17 04:00:00,2019,7,Summer,3,Wednesday,4,No Holiday,Sunny,None,8,0,0,6
2019-07-17 05:00:00,2019,7,Summer,3,Wednesday,5,No Holiday,Sunny,None,6,6,80.88,5
2019-07-17 06:00:00,2019,7,Summer,3,Wednesday,6,No Holiday,Cloudy,None,1,2,15.26,4
2019-07-17 07:00:00,2019,7,Summer,3,Wednesday,7,No Holiday,Sunny,None,15,10,147.1,4
2019-07-17 08:00:00,2019,7,Summer,3,Wednesday,8,No Holiday,Rainy,None,3,3,68.21,5
2019-07-17 09:00:00,2019,7,Summer,3,Wednesday,9,No Holiday,Sunny,None,11,7,88.24,4
2019-07-17 10:00:00,2019,7,Summer,3,Wednesday,10,No Holiday,Sunny,None,25,17,256.77,5
2019-07-17 11:00:00,2019,7,Summer,3,Wednesday,11,No Holiday,Cloudy,None,33,23,376.36,7
2019-07-17 12:00:00,2019,7,Summer,3,Wednesday,12,No Holiday,Sunny,None,36,25,359.98,8
2019-07-17 13:00:00,2019,7,Summer,3,Wednesday,13,No Holiday,Cloudy,None,30,19,265.98,6
2019-07-17 14:00:00,2019,7,Summer,3,Wednesday,14,No Holiday,Sunny,None,39,29,428.36,8
2019-07-17 15:00:00,2019,7,Summer,3,Wednesday,15,No Holiday,Sunny,None,18,11,120.46,4
2019-07-17 16:00:00,2019,7,Summer,3,Wednesday,16,No Holiday,Sunny,None,10,6,69.13,6
2019-07-17 17:00:00,2019,7,Summer,3,Wednesday,17,No Holiday,Rainy,None,0,2,10.99,5
2019-07-17 18:00:00,2019,7,Summer,3,Wednesday,18,No Holiday,Sunny,None,34,26,345.37,8
2019-07-17 19:00:00,2019,7,Summer,3,Wednesday,19,No Holiday,Cloudy,None,49,36,534.09,8
2019-07-17 20:00:00,2019,7,Summer,3,Wednesday,20,No Holiday,Sunny,None,43,27,406.59,9
2019-07-17 21:00:00,2019,7,Summer,3,Wednesday,21,No Holiday,Sunny,None,48,33,484.76,9
2019-07-17 22:00:00,2019,7,Summer,3,Wednesday,22,No Holiday,Sunny,None,17,10,148.92,6
2019-07-17 23:00:00,2019,7,Summer,3,Wednesday,23,No Holiday,Rainy,None,5,1,0,4
2019-07-18 00:00:00,2019,7,Summer,4,Thursday,0,No Holiday,Cloudy,None,5,2,70.29,4
2019-07-18 01:00:00,2019,7,Summer,4,Thursday,1,No Holiday,Cloudy,None,0,0,0,5
2019-07-18 02:00:00,2019,7,Summer,4,Thursday,2,No Holiday,Sunny,None,5,2,45.84,5
2019-07-18 03:00:00,2019,7,Summer,4,Thursday,3,No Holiday,Sunny,None,9,1,35.57,4
2019-07-18 04:00:00,2019,7,Summer,4,Thursday,4,No Holiday,Sunny,None,3,3,36.63,5
2019-07-18 05:00:00,2019,7,Summer,4,Thursday,5,No Holiday,Rainy,None,0,0,0,4
2019-07-18 06:00:00,2019,7,Summer,4,Thursday,6,No Holiday,Sunny,None,5,6,107.68,4
2019-07-18 07:00:00,2019,7,Summer,4,Thursday,7,No Holiday,Sunny,None,14,10,138.42,6
2019-07-18 08:00:00,2019,7,Summer,4,Thursday,8,No Holiday,Sunny,None,13,5,110.6,5
2019-07-18 09:00:00,2019,7,Summer,4,Thursday,9,No Holiday,Sunny,None,16,8,108.35,4
2019-07-18 10:00:00,2019,7,Summer,4,Thursday,10,No Holiday,Sunny,None,20,11,195.4,5
2019-07-18 11:00:00,2019,7,Summer,4,Thursday,11,No Holiday,Cloudy,None,29,20,320.55,7
2019-07-18 12:00:00,2019,7,Summer,4,Thursday,12,No Holiday,Sunny,None,28,23,356.28,7
2019-07-18 13:00:00,2019,7,Summer,4,Thursday,13,No Holiday,Cloudy,None,20,15,232.72,8
2019-07-18 14:00:00,2019,7,Summer,4,Thursday,14,No Holiday,Cloudy,None,31,22,347.94,6
2019-07-18 15:00:00,2019,7,Summer,4,Thursday,15,No Holiday,Sunny,None,12,6,90.7,4
2019-07-18 16:00:00,2019,7,Summer,4,Thursday,16,No Holiday,Sunny,None,15,11,151.21,6
2019-07-18 17:00:00,2019,7,Summer,4,Thursday,17,No Holiday,Sunny,None,17,11,132.16,4
2019-07-18 18:00:00,2019,7,Summer,4,Thursday,18,No Holiday,Rainy,None,43,31,454.46,8
2019-07-18 19:00:00,2019,7,Summer,4,Thursday,19,No Holiday,Sunny,None,37,27,420.71,7
2019-07-18 20:00:00,2019,7,Summer,4,Thursday,20,No Holiday,Sunny,None,40,27,395.04,7
2019-07-18 21:00:00,2019,7,Summer,4,Thursday,21,No Holiday,Sunny,None,45,32,439.55,8
2019-07-18 22:00:00,2019,7,Summer,4,Thursday,22,No Holiday,Sunny,None,10,11,158,5
2019-07-18 23:00:00,2019,7,Summer,4,Thursday,23,No Holiday,Sunny,None,3,5,89.72,6
2019-07-19 00:00:00,2019,7,Summer,5,Friday,0,No Holiday,Sunny,None,17,14,184.24,4
2019-07-19 01:00:00,2019,7,Summer,5,Friday,1,No Holiday,Cloudy,None,0,5,80.45,4
2019-07-19 02:00:00,2019,7,Summer,5,Friday,2,No Holiday,Cloudy,None,0,4,50.16,4
2019-07-19 03:00:00,2019,7,Summer,5,Friday,3,No Holiday,Sunny,None,5,7,110.87,5
2019-07-19 04:00:00,2019,7,Summer,5,Friday,4,No Holiday,Sunny,None,16,9,153.84,5
2019-07-19 05:00:00,2019,7,Summer,5,Friday,5,No Holiday,Cloudy,None,2,0,26.62,4
2019-07-19 06:00:00,2019,7,Summer,5,Friday,6,No Holiday,Sunny,None,4,0,33.71,5
2019-07-19 07:00:00,2019,7,Summer,5,Friday,7,No Holiday,Cloudy,None,6,6,107.01,4
2019-07-19 08:00:00,2019,7,Summer,5,Friday,8,No Holiday,Sunny,None,15,12,192.53,6
2019-07-19 09:00:00,2019,7,Summer,5,Friday,9,No Holiday,Cloudy,None,15,11,135.29,6
2019-07-19 10:00:00,2019,7,Summer,5,Friday,10,No Holiday,Sunny,None,20,12,162.09,5
2019-07-19 11:00:00,2019,7,Summer,5,Friday,11,No Holiday,Sunny,None,32,24,401.21,8
2019-07-19 12:00:00,2019,7,Summer,5,Friday,12,No Holiday,Cloudy,None,28,19,286.19,7
2019-07-19 13:00:00,2019,7,Summer,5,Friday,13,No Holiday,Sunny,None,46,32,473.83,8
2019-07-19 14:00:00,2019,7,Summer,5,Friday,14,No Holiday,Sunny,None,40,29,414.17,8
2019-07-19 15:00:00,2019,7,Summer,5,Friday,15,No Holiday,Sunny,None,14,9,149.22,4
2019-07-19 16:00:00,2019,7,Summer,5,Friday,16,No Holiday,Cloudy,None,0,0,1.82,6
2019-07-19 17:00:00,2019,7,Summer,5,Friday,17,No Holiday,Sunny,None,13,6,70.76,5
2019-07-19 18:00:00,2019,7,Summer,5,Friday,18,No Holiday,Cloudy,None,49,31,454.61,11
2019-07-19 19:00:00,2019,7,Summer,5,Friday,19,No Holiday,Sunny,None,56,41,618.17,10
2019-07-19 20:00:00,2019,7,Summer,5,Friday,20,No Holiday,Sunny,None,56,40,618.82,9
2019-07-19 21:00:00,2019,7,Summer,5,Friday,21,No Holiday,Cloudy,None,54,36,526.99,10
2019-07-19 22:00:00,2019,7,Summer,5,Friday,22,No Holiday,Sunny,None,31,22,356,7
2019-07-19 23:00:00,2019,7,Summer,5,Friday,23,No Holiday,Sunny,None,22,15,233.36,8
2019-07-20 00:00:00,2019,7,Summer,6,Saturday,0,No Holiday,Sunny,None,4,0,0,4
2019-07-20 01:00:00,2019,7,Summer,6,Saturday,1,No Holiday,Sunny,None,10,7,90.15,5
2019-07-20 02:00:00,2019,7,Summer,6,Saturday,2,No Holiday,Cloudy,None,3,3,64.63,5
2019-07-20 03:00:00,2019,7,Summer,6,Saturday,3,No Holiday,Sunny,None,1,0,20.26,6
2019-07-20 04:00:00,2019,7,Summer,6,Saturday,4,No Holiday,Sunny,None,14,12,193.23,5
2019-07-20 05:00:00,2019,7,Summer,6,Saturday,5,No Holiday,Sunny,None,7,5,81.53,5
2019-07-20 06:00:00,2019,7,Summer,6,Saturday,6,No Holiday,Sunny,None,9,10,135.04,4
2019-07-20 07:00:00,2019,7,Summer,6,Saturday,7,No Holiday,Sunny,None,14,12,170.5,5
2019-07-20 08:00:00,2019,7,Summer,6,Saturday,8,No Holiday,Rainy,None,5,7,96.12,6
2019-07-20 09:00:00,2019,7,Summer,6,Saturday,9,No Holiday,Cloudy,None,11,6,63.51,5
2019-07-20 10:00:00,2019,7,Summer,6,Saturday,10,No Holiday,Sunny,None,9,7,112.85,4
2019-07-20 11:00:00,2019,7,Summer,6,Saturday,11,No Holiday,Sunny,None,37,26,388.44,6
2019-07-20 12:00:00,2019,7,Summer,6,Saturday,12,No Holiday,Rainy,None,24,20,304.03,8
2019-07-20 13:00:00,2019,7,Summer,6,Saturday,13,No Holiday,Sunny,None,41,31,491.02,8
2019-07-20 14:00:00,2019,7,Summer,6,Saturday,14,No Holiday,Sunny,None,40,31,429.49,8
2019-07-20 15:00:00,2019,7,Summer,6,Saturday,15,No Holiday,Cloudy,None,17,11,161.84,5
2019-07-20 16:00:00,2019,7,Summer,6,Saturday,16,No Holiday,Sunny,None,11,5,68.25,5
2019-07-20 17:00:00,2019,7,Summer,6,Saturday,17,No Holiday,Sunny,None,22,14,229.79,4
2019-07-20 18:00:00,2019,7,Summer,6,Saturday,18,No Holiday,Rainy,None,36,26,365.09,8
2019-07-20 19:00:00,2019,7,Summer,6,Saturday,19,No Holiday,Cloudy,None,44,28,419.66,8
2019-07-20 20:00:00,2019,7,Summer,6,Saturday,20,No Holiday,Sunny,None,49,35,521.68,8
2019-07-20 21:00:00,2019,7,Summer,6,Saturday,21,No Holiday,Sunny,None,48,33,482.39,9
2019-07-20 22:00:00,2019,7,Summer,6,Saturday,22,No Holiday,Sunny,None,10,2,36.43,5
2019-07-20 23:00:00,2019,7,Summer,6,Saturday,23,No Holiday,Cloudy,None,10,8,118,6
2019-07-21 00:00:00,2019,7,Summer,7,Sunday,0,No Holiday,Sunny,None,12,10,131.66,6
2019-07-21 01:00:00,2019,7,Summer,7,Sunday,1,No Holiday,Sunny,None,3,5,55.12,4
2019-07-21 02:00:00,2019,7,Summer,7,Sunday,2,No Holiday,Rainy,None,0,0,0,4
2019-07-21 03:00:00,2019,7,Summer,7,Sunday,3,No Holiday,Sunny,None,4,1,16.15,6
2019-07-21 04:00:00,2019,7,Summer,7,Sunday,4,No Holiday,Sunny,None,3,1,17.66,6
2019-07-21 05:00:00,2019,7,Summer,7,Sunday,5,No Holiday,Sunny,None,15,8,96.93,4
2019-07-21 06:00:00,2019,7,Summer,7,Sunday,6,No Holiday,Sunny,None,3,3,64.42,4
2019-07-21 07:00:00,2019,7,Summer,7,Sunday,7,No Holiday,Sunny,None,9,7,80.79,6
2019-07-21 08:00:00,2019,7,Summer,7,Sunday,8,No Holiday,Rainy,None,15,8,106.05,6
2019-07-21 09:00:00,2019,7,Summer,7,Sunday,9,No Holiday,Cloudy,None,8,5,83.63,4
2019-07-21 10:00:00,2019,7,Summer,7,Sunday,10,No Holiday,Sunny,None,19,16,262.99,4
2019-07-21 11:00:00,2019,7,Summer,7,Sunday,11,No Holiday,Sunny,None,41,29,458.6,6
2019-07-21 12:00:00,2019,7,Summer,7,Sunday,12,No Holiday,Sunny,None,39,26,402.91,6
2019-07-21 13:00:00,2019,7,Summer,7,Sunday,13,No Holiday,Sunny,None,36,24,319.62,8
2019-07-21 14:00:00,2019,7,Summer,7,Sunday,14,No Holiday,Sunny,None,35,25,372.09,6
2019-07-21 15:00:00,2019,7,Summer,7,Sunday,15,No Holiday,Rainy,None,8,9,111.63,4
2019-07-21 16:00:00,2019,7,Summer,7,Sunday,16,No Holiday,Sunny,None,14,8,125.09,6
2019-07-21 17:00:00,2019,7,Summer,7,Sunday,17,No Holiday,Sunny,None,19,16,197.86,6
2019-07-21 18:00:00,2019,7,Summer,7,Sunday,18,No Holiday,Sunny,None,44,30,438.45,9
2019-07-21 19:00:00,2019,7,Summer,7,Sunday,19,No Holiday,Sunny,None,45,34,492.38,7
2019-07-21 20:00:00,2019,7,Summer,7,Sunday,20,No Holiday,Sunny,None,55,36,544.92,9
2019-07-21 21:00:00,2019,7,Summer,7,Sunday,21,No Holiday,Sunny,None,43,33,495.64,7
2019-07-21 22:00:00,2019,7,Summer,7,Sunday,22,No Holiday,Sunny,None,16,15,184.27,6
2019-07-21 23:00:00,2019,7,Summer,7,Sunday,23,No Holiday,Cloudy,None,8,9,121.95,5
2019-07-22 00:00:00,2019,7,Summer,1,Monday,0,No Holiday,Sunny,None,13,9,145.53,6
2019-07-22 01:00:00,2019,7,Summer,1,Monday,1,No Holiday,Sunny,None,12,8,99.87,6
2019-07-22 02:00:00,2019,7,Summer,1,Monday,2,No Holiday,Sunny,None,4,1,44.4,4
2019-07-22 03:00:00,2019,7,Summer,1,Monday,3,No Holiday,Cloudy,None,6,2,66.5,6
2019-07-22 04:00:00,2019,7,Summer,1,Monday,4,No Holiday,Sunny,None,12,10,137.21,6
2019-07-22 05:00:00,2019,7,Summer,1,Monday,5,No Holiday,Sunny,None,16,11,166.63,6
2019-07-22 06:00:00,2019,7,Summer,1,Monday,6,No Holiday,Sunny,None,14,11,203.44,5
2019-07-22 07:00:00,2019,7,Summer,1,Monday,7,No Holiday,Cloudy,None,17,13,204.22,6
2019-07-22 08:00:00,2019,7,Summer,1,Monday,8,No Holiday,Sunny,None,10,4,70.35,5
2019-07-22 09:00:00,2019,7,Summer,1,Monday,9,No Holiday,Sunny,None,11,5,54.79,4
2019-07-22 10:00:00,2019,7,Summer,1,Monday,10,No Holiday,Sunny,None,17,13,205.89,4
2019-07-22 11:00:00,2019,7,Summer,1,Monday,11,No Holiday,Sunny,None,41,30,437.71,6
2019-07-22 12:00:00,2019,7,Summer,1,Monday,12,No Holiday,Sunny,None,34,24,375.96,7
2019-07-22 13:00:00,2019,7,Summer,1,Monday,13,No Holiday,Sunny,None,32,23,336.49,6
2019-07-22 14:00:00,2019,7,Summer,1,Monday,14,No Holiday,Cloudy,None,22,18,266.95,6
2019-07-22 15:00:00,2019,7,Summer,1,Monday,15,No Holiday,Cloudy,None,12,10,135.35,4
2019-07-22 16:00:00,2019,7,Summer,1,Monday,16,No Holiday,Sunny,None,15,11,133.14,4
2019-07-22 17:00:00,2019,7,Summer,1,Monday,17,No Holiday,Sunny,None,13,10,155.35,5
2019-07-22 18:00:00,2019,7,Summer,1,Monday,18,No Holiday,Sunny,None,50,38,558.2,8
2019-07-22 19:00:00,2019,7,Summer,1,Monday,19,No Holiday,Sunny,None,45,31,460.53,9
2019-07-22 20:00:00,2019,7,Summer,1,Monday,20,No Holiday,Cloudy,None,41,29,454.44,8
2019-07-22 21:00:00,2019,7,Summer,1,Monday,21,No Holiday,Rainy,None,40,28,396.47,9
2019-07-22 22:00:00,2019,7,Summer,1,Monday,22,No Holiday,Sunny,None,26,17,256.95,4
2019-07-22 23:00:00,2019,7,Summer,1,Monday,23,No Holiday,Sunny,None,8,5,118.68,6
2019-07-23 00:00:00,2019,7,Summer,2,Tuesday,0,No Holiday,Sunny,None,6,2,9.97,6
2019-07-23 01:00:00,2019,7,Summer,2,Tuesday,1,No Holiday,Cloudy,None,1,3,0,4
2019-07-23 02:00:00,2019,7,Summer,2,Tuesday,2,No Holiday,Cloudy,None,8,5,113.43,6
2019-07-23 03:00:00,2019,7,Summer,2,Tuesday,3,No Holiday,Cloudy,None,0,0,7.34,4
2019-07-23 04:00:00,2019,7,Summer,2,Tuesday,4,No Holiday,Cloudy,None,4,5,87.14,5
2019-07-23 05:00:00,2019,7,Summer,2,Tuesday,5,No Holiday,Sunny,None,9,9,141.93,6
2019-07-23 06:00:00,2019,7,Summer,2,Tuesday,6,No Holiday,Cloudy,None,13,9,111.63,4
2019-07-23 07:00:00,2019,7,Summer,2,Tuesday,7,No Holiday,Cloudy,None,16,11,154.49,5
2019-07-23 08:00:00,2019,7,Summer,2,Tuesday,8,No Holiday,Sunny,None,8,7,104.08,6
2019-07-23 09:00:00,2019,7,Summer,2,Tuesday,9,No Holiday,Sunny,None,23,17,209.08,6
2019-07-23 10:00:00,2019,7,Summer,2,Tuesday,10,No Holiday,Cloudy,None,4,1,39.4,5
2019-07-23 11:00:00,2019,7,Summer,2,Tuesday,11,No Holiday,Sunny,None,36,28,423.46,8
2019-07-23 12:00:00,2019,7,Summer,2,Tuesday,12,No Holiday,Cloudy,None,26,19,294.47,7
